framework,method,budget,best_mean,best_std,best_n,final_mean,final_std,final_n,best_se,final_se,best_ci95,final_ci95,best_mean_pm_std,final_mean_pm_std
semi_supervised,tpcrp,200,0.7931333333333334,0.006501025560119964,3,0.7931333333333334,0.006501025560119964,3,0.0037533688571438992,0.0037533688571438992,0.0073566029600020426,0.0073566029600020426,79.31 $\pm$ 0.65,79.31 $\pm$ 0.65
semi_supervised,tpcrp_ccfl,200,0.7883333333333334,0.002650157228040129,3,0.7883333333333334,0.002650157228040129,3,0.001530068989003801,0.001530068989003801,0.00299893521844745,0.00299893521844745,78.83 $\pm$ 0.27,78.83 $\pm$ 0.27
ssl_embedding,random,10,0.4291666666666667,0.049801639865905356,3,0.4291666666666667,0.049801639865905356,3,0.028752990182665257,0.028752990182665257,0.0563558607580239,0.0563558607580239,42.92 $\pm$ 4.98,42.92 $\pm$ 4.98
ssl_embedding,tpcinv,10,0.16773333333333332,0.030263729666604764,3,0.16773333333333332,0.030263729666604764,3,0.017472772469696324,0.017472772469696324,0.034246634040604795,0.034246634040604795,16.77 $\pm$ 3.03,16.77 $\pm$ 3.03
ssl_embedding,tpcnoclust,10,0.10000000000000002,0.0,3,0.10000000000000002,0.0,3,0.0,0.0,0.0,0.0,10.00 $\pm$ 0.00,10.00 $\pm$ 0.00
ssl_embedding,tpcrand,10,0.5006666666666667,0.032485740461521515,3,0.5006666666666667,0.032485740461521515,3,0.018755651000283764,0.018755651000283764,0.03676107596055618,0.03676107596055618,50.07 $\pm$ 3.25,50.07 $\pm$ 3.25
ssl_embedding,tpcrp,10,0.5558666666666667,0.001803699901129153,3,0.5558666666666667,0.001803699901129153,3,0.0010413666234542179,0.0010413666234542179,0.002041078581970267,0.002041078581970267,55.59 $\pm$ 0.18,55.59 $\pm$ 0.18
ssl_embedding,tpcrp_ccfl,10,0.627,0.006153860576906172,3,0.627,0.006153860576906172,3,0.0035529330606322044,0.0035529330606322044,0.00696374879883912,0.00696374879883912,62.70 $\pm$ 0.62,62.70 $\pm$ 0.62
ssl_embedding,random,20,0.5756333333333333,0.026281615881321538,3,0.5756333333333333,0.026281615881321538,3,0.015173698003819335,0.015173698003819335,0.029740448087485896,0.029740448087485896,57.56 $\pm$ 2.63,57.56 $\pm$ 2.63
ssl_embedding,tpcinv,20,0.2443666666666667,0.013777275976525023,3,0.2443666666666667,0.013777275976525023,3,0.007954313993746487,0.007954313993746487,0.015590455427743115,0.015590455427743115,24.44 $\pm$ 1.38,24.44 $\pm$ 1.38
ssl_embedding,tpcnoclust,20,0.10000000000000002,0.0,3,0.10000000000000002,0.0,3,0.0,0.0,0.0,0.0,10.00 $\pm$ 0.00,10.00 $\pm$ 0.00
ssl_embedding,tpcrand,20,0.6274000000000001,0.054553918282741136,3,0.6274000000000001,0.054553918282741136,3,0.031496719405889446,0.031496719405889446,0.06173357003554331,0.06173357003554331,62.74 $\pm$ 5.46,62.74 $\pm$ 5.46
ssl_embedding,tpcrp,20,0.6774999999999999,0.031203044723231745,3,0.6774999999999999,0.031203044723231745,3,0.01801508627049378,0.01801508627049378,0.03530956909016781,0.03530956909016781,67.75 $\pm$ 3.12,67.75 $\pm$ 3.12
ssl_embedding,tpcrp_ccfl,20,0.7168,0.019536376327251675,3,0.7168,0.019536376327251675,3,0.011279332131528588,0.011279332131528588,0.022107490977796032,0.022107490977796032,71.68 $\pm$ 1.95,71.68 $\pm$ 1.95
ssl_embedding,random,50,0.6722666666666667,0.01209352443803432,3,0.6722666666666667,0.01209352443803432,3,0.006982199589750433,0.006982199589750433,0.013685111195910848,0.013685111195910848,67.23 $\pm$ 1.21,67.23 $\pm$ 1.21
