framework,method,budget,best_mean,best_std,best_n,final_mean,final_std,final_n,best_se,final_se,best_ci95,final_ci95,best_mean_pm_std,final_mean_pm_std
semi_supervised,kcenter,100,0.7206,0.0,3,0.7206,0.0,3,0.0,0.0,0.0,0.0,72.06 $\pm$ 0.00,72.06 $\pm$ 0.00
semi_supervised,margin,100,0.7321333333333334,0.003501904243884123,3,0.7321333333333334,0.003501904243884123,3,0.0020218253578827916,0.0020218253578827916,0.003962777701450272,0.003962777701450272,73.21 $\pm$ 0.35,73.21 $\pm$ 0.35
semi_supervised,random,100,0.6786333333333333,0.003208322510804236,3,0.6786333333333333,0.003208322510804236,3,0.001852325865259962,0.001852325865259962,0.003630558695909525,0.003630558695909525,67.86 $\pm$ 0.32,67.86 $\pm$ 0.32
semi_supervised,tpcinv,100,0.1524,0.022300672635595552,3,0.1524,0.022300672635595552,3,0.012875299349270813,0.012875299349270813,0.025235586724570793,0.025235586724570793,15.24 $\pm$ 2.23,15.24 $\pm$ 2.23
semi_supervised,tpcnoclust,100,0.1475,0.0,3,0.1475,0.0,3,0.0,0.0,0.0,0.0,14.75 $\pm$ 0.00,14.75 $\pm$ 0.00
semi_supervised,tpcrand,100,0.6991999999999999,0.007073895673530902,3,0.6991999999999999,0.007073895673530902,3,0.004084115571332396,0.004084115571332396,0.008004866519811495,0.008004866519811495,69.92 $\pm$ 0.71,69.92 $\pm$ 0.71
semi_supervised,tpcrp,100,0.7840666666666666,0.0014468356276140476,3,0.7840666666666666,0.0014468356276140476,3,0.0008353309390761116,0.0008353309390761116,0.0016372486405891787,0.0016372486405891787,78.41 $\pm$ 0.14,78.41 $\pm$ 0.14
semi_supervised,tpcrp_ccfl,100,0.7883,0.006843244844370265,3,0.7883,0.006843244844370265,3,0.003950949253027691,0.003950949253027691,0.007743860535934274,0.007743860535934274,78.83 $\pm$ 0.68,78.83 $\pm$ 0.68
semi_supervised,uncertainty,100,0.7270666666666666,0.019905359412312428,3,0.7270666666666666,0.019905359412312428,3,0.011492364615014832,0.011492364615014832,0.02252503464542907,0.02252503464542907,72.71 $\pm$ 1.99,72.71 $\pm$ 1.99
semi_supervised,badge,200,0.7433333333333333,0.006530951946947154,3,0.7433333333333333,0.006530951946947154,3,0.00377064686463445,0.00377064686463445,0.007390467854683521,0.007390467854683521,74.33 $\pm$ 0.65,74.33 $\pm$ 0.65
semi_supervised,bald,200,0.7620333333333335,0.006106826781015919,3,0.7620333333333335,0.006106826781015919,3,0.0035257780859139567,0.0035257780859139567,0.006910525048391355,0.006910525048391355,76.20 $\pm$ 0.61,76.20 $\pm$ 0.61
semi_supervised,dbal,200,0.7602666666666668,0.0045390894828514945,3,0.7602666666666668,0.0045390894828514945,3,0.0026206445348001097,0.0026206445348001097,0.005136463288208215,0.005136463288208215,76.03 $\pm$ 0.45,76.03 $\pm$ 0.45
